Chromosome,Fitness,kP,kI,kD
100101100011110101100110011011110000100011100101111000110001110001001000111011101111001110100010,0.4177919325278441,0.586874391650781,0.034757799468934536,0.2848961134441197
111101001011110101011010110000011111011010010101010001011001101000010000011010100001111011000011,0.6791838132985017,0.9560143204871565,0.9632152081467211,0.06411926518194377
111101111001110110111011110101001001111100001000101101101001111110001000000110100001100001010010,0.36316840511966336,0.967250575311482,0.6212267053779215,0.5316481781192124
110001101010000010011111000110010100011101010011010010000110001111001101111011010010001110100111,0.23919863649989434,0.7758883892092854,0.27861454407684505,0.8043997080530971
110110101101110011101101011000000010001001010000100110011100011100011100110001101000011100100011,0.6445764120604865,0.8549335822463036,0.13404236896894872,0.1124042950104922
110000110111011101110011000100001000110010001110101101110011010101001100110111001111111111000101,0.49785630260515484,0.763541404157877,0.549052668036893,0.3002471786458045
010111011111000010111001011110111000110111111010011000010100010000111110101101010110010110100001,0.426115484345056,0.3669544148724526,0.554601744748652,0.24495539837516844
000001101101000100010111000111101000101111111110011011011111101011011001000000011010101000011011,0,0.026627964805811644,0.5468510375358164,0.8476816478651017
001000010011100011000001111001101101100000101111101101000001100100101010001010001100011110111101,0.1869456959753859,0.1297722994349897,0.8444778977427632,0.16468475689180195
001011001000011111010010101000010111101000001110011100100000111111110111001101111111101100101111,0,0.17394749098457396,0.47678292146883905,0.9656979551073164
101111111100100001100101010000101011010001000001000010101101001000101011111011110011110110101101,0.594398715784161,0.7491515432484448,0.7041174662299454,0.17161927674897015
110011010000011000111100100101001110101000011100111010101010011100110111101110010001110010100100,0.5650681293900136,0.8008764134719968,0.9145037324633449,0.21766833309084177
010111100001011000111110001000110001111100101010011101101011110100011101110111011000111101110011,0.5394273753245035,0.3675268969964236,0.12174169649370015,0.1166619926225394
001110111110011011111001100001010010101000011101101010011010100001110100001110000001001101010110,0.19050583167135268,0.23399314400739968,0.16451511718332767,0.4539806446991861
011100111101001110010101110010100111111110100110000101000100111100011110000001000011110010101100,0.5928860632912274,0.45244728261604905,0.49862791947089136,0.11725215148180723
101110100000110100101000100100010101010110000000010011111000101101000000111101000001000101100101,0.5242169031724687,0.7267632822040468,0.3339891161303967,0.2537241813261062
011111100111101101111100000101110101010111000000111001011010101100110000010111000100011010111000,0.5153278737777534,0.49407172738574445,0.33497462677769363,0.1889080237597227
100101100011110101100110011011110000100011100101111000110001110001001000111011101111011110100010,0.4289634900088006,0.586874391650781,0.034757799468934536,0.2848963518626988
101000111100100100110010100000010110110000011100010001100111000010000101111010011100010111001000,0.2855530414686425,0.6397887768689543,0.42230644449591637,0.523098336532712
111101001011110111010010110000011111011010010101010001001001101000000000011010100001111011000011,0.7200481379985865,0.9560214730445296,0.9632151485420763,0.0016192651819437742
111100111001110110011011110101001001111100001000101101101001111110001000000110100001100001010010,0.36248504900589085,0.9516236679628491,0.6212267053779215,0.5316481781192124
100111011111010100001001000110101100001111010111010010000010100001011010111010010010110000011110,0.3769695335724632,0.6170201958157122,0.7650036904960871,0.3551204274408519
110011101010000010001111000110010100011101010011010010000110001111011101111011010010001110100111,0.22399169575101974,0.807137435534969,0.27861454407684505,0.8668997080530971
100010110101101111001010111110001100100110101111100000010100110001100110110101000100100000011011,0.3351936694345626,0.5443693976849318,0.7878342447802424,0.4016766611021012
110000110111011101110011000100001000110010001110101101110011010101001100100111001111111111000101,0.49838944504026694,0.763541404157877,0.549052668036893,0.2992706161458045
100001101101000100010111000111101000101111111110011011011111101010011001000000011010101000011011,0.2814019787215601,0.5266279648058116,0.5468510375358164,0.5976816478651017
001000010011000011000001111001101101100000101111101101000001100100101010001010001100011110111101,0.1896968586042599,0.1296502291224897,0.8444778977427632,0.16468475689180195
001011001000011111010010101000010101101000001110011100100000111111110111001101111111101100101111,0,0.17394749098457396,0.35178292146883905,0.9656979551073164
111011010001100100010111000101000101000001000010011111110001010010000110110001000000001101100001,0.35003756827373617,0.9261640952900052,0.31351465452462435,0.5264284240547568
101111111100100001100101010000101011010001000001000010101111001000100011111011110011110110101101,0.6154862243365026,0.7491515432484448,0.704117473680526,0.14036927674897015
010111100001011000111110001000110001111100101010011101101011100100011101110111011000111101110011,0.539802491429719,0.3675268969964236,0.12174169556237757,0.1166619926225394
001110111110011011111001100001010010101000011101100010011010100001110100001110000001001101010110,0.1896910802797973,0.23399314400739968,0.16451320983469486,0.4539806446991861
011100111101001110010101110010100111111110100110100101000100111101010110000001000011110010101100,0.32116276568237306,0.45244728261604905,0.4986355488654226,0.33600215148180723
101110100000110100101000100100010101010100000000010011111000101101000000111101010001100101100101,0.5243693778283967,0.7267632822040468,0.3320359911303967,0.2537399169523269
101101100011110101100110011011110000100011100101111000110001110001001000111011101111011010100010,0.4871910426066249,0.711874391650781,0.034757799468934536,0.284896292258054
101000111100100100110010100000010110111000011100010001100111010110000101111010011100010111001000,0.2865604943934366,0.6397887768689543,0.4301189456600696,0.523098336532712
001100011011011000010000000000111100100110001011110110100001010011100000001101110010111001111100,2.429227774704296e-09,0.19418430398218334,0.7872902201488614,0.875842004083097
011110011101001000001110011111111101000100000110110110110101000011110011101001110001010110001110,0.33618746545277495,0.4758614597376436,0.8165108747780323,0.9517682525329292
111100111001110110011011110101001001111100001000111101101001111110001000000110100001100001010010,0.3623769766436605,0.9516236679628491,0.6212305200751871,0.5316481781192124
100111011111010100001001000110101100001111010111010010000010100001011010101010010010110000011110,0.37759680336860274,0.6170201958157122,0.7650036904960871,0.3541438649408519
110011101010000010011111000110010100011101010011010010000110001111011101111011010010001110100111,0.22537240307448472,0.8071383892092854,0.27861454407684505,0.8668997080530971
010111011111000010111000011110101000110111111010011000010100010000111110101101010110010110100001,0.42324949768230036,0.3669543550349772,0.554601744748652,0.24495539837516844
001000010011000011000001111001101101100000101111111101000001100100101010001010001100011110111101,0.18956369619762964,0.1296502291224897,0.8444817124400288,0.16468475689180195
001011001000011101010010101000010101101000001110011100100000111111111111001101111111101100101111,0,0.1739398615900427,0.35178292146883905,0.9969479551073164
111011000011100100010101000101000100000101000010111101010001010100000100110000001000101110000001,0.7030994937600891,0.9227460073307157,0.2549279381055385,0.01856300258077681
111011010001100100010111000101000101000001000010011111110000010010000110110001000000001101100001,0.3497544941907956,0.9261640952900052,0.31351465079933405,0.5264284240547568
110011010000011000111100100101001110101000011100111010101010011100110111100110010001110010100100,0.5680941742092145,0.8008764134719968,0.9145037324633449,0.21718005184084177
010101100011011000111110011000111001111100101010011101101011100100011101110111011000111101110011,0.5953575564522455,0.3367651931475848,0.6217416955623776,0.1166619926225394
001110111110011011111001100001010110101100011101100010011010100001100100001110000001001101010110,0.3234969083222632,0.23399314400739968,0.41841945983469486,0.3914806446991861
101110100000110100101000100100010101010100000000010011111000101100000000111101010001100101100101,0.7102995422502644,0.7267632822040468,0.3320359911303967,0.003739916952326894
111111100101101101111100000101110101010111000000111001011010101100110000010111000100011010111000,0.6065450412136455,0.9935834461357445,0.33497462677769363,0.1889080237597227
101101100011110101100110011011110000100011100101111000110001110001001000111011101111011010101010,0.48354045878867347,0.711874391650781,0.034757799468934536,0.28489629412069917
101000111100100100110010100000010110111000011100010000100111010110000101111010011100010111001000,0.28576602881438945,0.6397887768689543,0.4301187072414905,0.523098336532712
001100011011011100010000000000111100100110001011110110100001010011100000001101110010111000111100,2.6715663582566106e-09,0.19419956277124584,0.7872902201488614,0.8758419891819358
011110011101001000001110011111111111000100000110110110110101000011110011101001110001010110001110,0.3289739613020822,0.4758614597376436,0.9415108747780323,0.9517682525329292
111100011001110110010011110101001001111100001000111101101001111110001000000110100001100001010010,0.3677807008583527,0.9438106911256909,0.6212305200751871,0.5316481781192124
110011101010000010011111000110010100011101010011010010000110001111111101111011010010001110100111,0.15467445820373849,0.8071383892092854,0.27861454407684505,0.9918997080530971
110000110111011101110011000100001000110010001110101101110011010111001100100111001111111111000101,0.24595280203751022,0.763541404157877,0.549052668036893,0.7992706161458045
010111011111000010111000011110101000110111111010011000010100110000111110101101010110010110100001,0.4258766071027651,0.3669543550349772,0.5546017466112971,0.24495539837516844
100001101101000110010111000111101000101111111110011011011111101010011001000000011010101000011011,0.28212503790536425,0.5266355942003429,0.5468510375358164,0.5976816478651017
001000010001000011000001111001101101100000101111111101000001100100101010001010001100011110111101,0.1888949523234475,0.1291619478724897,0.8444817124400288,0.16468475689180195
001011001000011111010010101000010101101000001110011100100000111111111111001101111111101100101111,0,0.17394749098457396,0.35178292146883905,0.9969479551073164
111011010001100100010111000101000101000001000000011111110000010010000110110001100000001101100001,0.3543240937255942,0.9261640952900052,0.31348413322120905,0.5264589416328818
110011010000011000111100100101001110101000011100111010101010011100110111100110010001110010100000,0.5681188117157637,0.8008764134719968,0.9145037324633449,0.2171800509095192
011010100000100100111100011110111011011011110010101001010000110101001110111111000011100000011011,0.4167056233802816,0.4142034340184182,0.7146399647463113,0.3085360589902848
001100111110011011111001100001010110101100011101100010011010100001100100001110000001001101010110,0.3169543636214108,0.20274314400739968,0.41841945983469486,0.3914806446991861
011100111101001110010101110010100111111110100110100101000101111101010110000001000011110010101100,0.32097993916396156,0.45244728261604905,0.4986355525907129,0.33600215148180723
101101100011110101100110011011110000100011100101111000100001110001001000111011101111011010101010,0.48823190174118064,0.711874391650781,0.03475773986428976,0.28489629412069917
001100011011011100010000000000111100100110000011110110100001010011100000001101110010111000111100,2.343405824183734e-09,0.19419956277124584,0.7871681498363614,0.8758419891819358
011110011101001000001110011111111111000100000110110110110100000011110111101001110001010110001110,0.3338449551289423,0.4758614597376436,0.941510871052742,0.9673932525329292
111100011001110110010011110101001001111101001000111101101001110110001010000110100001100001010010,0.35583118390035284,0.9438106911256909,0.6222070821095258,0.5394606781192124
100111011111010100001001000110101100001111010111010010000010100001011010101010010010110000011010,0.3784926476816814,0.6170201958157122,0.7650036904960871,0.35414386400952935
100010110101101111001010111110001100100100101111100000010100110001100110100101000100100000011011,0.3720673639142809,0.5443693976849318,0.7858811197802424,0.4007000986021012
110110101101110011101101011000000010001001010000100110011100011100011100110001100000011100100011,0.6444531493067475,0.8549335822463036,0.13404236896894872,0.11239666561596096
010111011111000010111000011110101001110111111010011000010100110000111110101101010110010110100001,0.43992784378040933,0.3669543550349772,0.6171017466112971,0.24495539837516844
100001101101000110010111000111101000101111111111011011011111101010011001000000011010101000011011,0.28240106805914245,0.5266355942003429,0.5468662963248789,0.5976816478651017
111011010001100100010111000101000101000001000000011111110000010010000110110011100000001101100001,0.35215716918598705,0.9261640952900052,0.31348413322120905,0.5265810119453818
010101100011011000111110011000111001111100101010011101101011100100011101110110011000110101110011,0.598558019299414,0.3367651931475848,0.6217416955623776,0.11660083825699985
111001000001100100011100000010110000101000010000011010011100100100010110101010001000001011000100,0.6672589264210237,0.8910081412177533,0.03931294591166079,0.08850877080112696
001100111110011011111001100001010111101100011101100010011010100001100100101110000001001101010110,0.2937847104087692,0.20274314400739968,0.48091945983469486,0.3934337696991861
011100111101001110010100110010100111111110100110100101010101111101011110000001000011110010101100,0.3090357020170391,0.4524472230114043,0.4986356121953577,0.36725215148180723
101110100000110100101000100100010101010100100000010011111000101100000000111101010001100101100101,0.7109183543438875,0.7267632822040468,0.3325242723803967,0.003739916952326894
101101100011110101110110011011111000100011100101111000100001110001001000111011101111011010101010,0.4992184276149778,0.7118753453250974,0.5347577398642898,0.28489629412069917
101000111100100101110010100000010110111000011100010000100111010110000101111010011100010111001000,0.2857093216261564,0.6397925915662199,0.4301187072414905,0.523098336532712
000100011011011100010000000000111100100110000011110110100001010011100000001101110010111000111100,0,0.06919956277124584,0.7871681498363614,0.8758419891819358
011110011101001000001110011111111111000100000110110110110100000011110111101001010001010110001110,0.32925222483754507,0.4758614597376436,0.941510871052742,0.9673627349548042
100111011111010100001001000110001100001111010111010010000010100001011010101010010010110000011010,0.37744910446275187,0.6170201953500509,0.7650036904960871,0.35414386400952935
110011101010100010011111000110010100011101010011010110000110001111111101111011010010001110100111,0.15576259730531253,0.8072604595217854,0.27861549775116146,0.9918997080530971
100010110101101111001010111110001100100100101111100000010100110001100110101101000100100000011011,0.3359044285823733,0.5443693976849318,0.7858811197802424,0.4011883798521012
010111011111000010111000011110101011110111111010011000010100110000111110101101010110010110100001,0.45586409181381915,0.3669543550349772,0.7421017466112971,0.24495539837516844
001011001000011111010010101000010101101000001110011100100000110111101111001101111111101100101111,0,0.17394749098457396,0.35178292100317776,0.9344479551073164
101111111100100001100101010000101011010001000001000010101111001000100011111011100011110110101101,0.6124070491516613,0.7491515432484448,0.704117473680526,0.14035401795990765
110011010000011000111100100101001110101000011100111010101010011100110111100110010001110000100000,0.5682708234199212,0.8008764134719968,0.9145037324633449,0.2171800211071968
011010100000100100111100011110111011011011110010101001010000110101001110011111000011100000011011,0.42092695886507353,0.4142034340184182,0.7146399647463113,0.3065829339902848
111001000001100100011100000010110000101000010000011010011100100100010110101010000000001011000100,0.6646957363336641,0.8910081412177533,0.03931294591166079,0.08850114140659571
001100111110011011111001100001010111101100011101000010011010100001100100101110010001001101010110,0.29361819807408124,0.20274314400739968,0.4809118304401636,0.3934490284882486
111100101101001110010100110010100101111110100110100101010101111101011110000001000011110010101100,0.49836762421687897,0.9485409730114043,0.3736356121953577,0.36725215148180723
101000101100100101110010100000010110111000011100010000100111010110000101111010011100010111001000,0.28704829793538256,0.6358863415662199,0.4301187072414905,0.523098336532712
111101001011110111010010110000011111011010010101010001001001101000000000010010100001111011000011,0.7215186816979167,0.9560214730445296,0.9632151485420763,0.0011309839319437742
110011101010100010011111000110010100011101010011010110000110001111011101111011010010001110100111,0.22583304875549565,0.8072604595217854,0.27861549775116146,0.8668997080530971
110110101101100011101101011000000010001001010000100110111100011100011100110001100000011100100011,0.6554072015510268,0.8548725470900536,0.13404248817823827,0.11239666561596096
010111011111000010111000011110101011110111101010011000010100110000111110101101010110010110100001,0.4540636477173988,0.3669543550349772,0.7418576059862971,0.24495539837516844
100001101101000110010111000111101000101111110111011011011111101010011001000000011010101000011011,0.2826183003887495,0.5266355942003429,0.5467442260123789,0.5976816478651017
111011000011100100010101000101000100000101000010111101000001010101000100110000001000101110000001,0.5552888724327499,0.9227460073307157,0.2549278785008937,0.2685630025807768
111011010001100100010111000101000101000001000000011111110000010010001110110011100000001101100001,0.3433728532287109,0.9261640952900052,0.31348413322120905,0.5578310119453818
101111111100100001100101010000101011010001000001000011101111001000100011111011100011110110101101,0.6152187203637574,0.7491515432484448,0.7041177120991051,0.14035401795990765
110011010000011000111100100101001110101000011100111010101010010100110111100110010001110000100000,0.5690606035436779,0.8008764134719968,0.9145037319976836,0.2171800211071968
010101100011011000111110011000111001111100101010011111101011100100011101110110011000110101110011,0.5965702642569343,0.3367651931475848,0.6217421723995358,0.11660083825699985
111001000001100100011100000010110000101000010000001010011100100100010110101010000000001011000100,0.6650802196464688,0.8910081412177533,0.039309131214395165,0.08850114140659571
001100111110011011111001100101010111101100011101000010011010100001100100101110010001001101010110,0.2888867847895579,0.20274314773268998,0.4809118304401636,0.3934490284882486
111100101101001110010100110010100111111110100110100101010101111101011110000001000011110010101100,0.5008469021822175,0.9485409730114043,0.4986356121953577,0.36725215148180723
001110100010110100101000100100010101010100100000010011111000101100000000111101010001100101100101,0.7137537480606091,0.22725156345404685,0.3325242723803967,0.003739916952326894
111111100101101101111100000101110101010111000000110001011010101100110000010111000100011010111000,0.6062905853174768,0.9935834461357445,0.3349727194290608,0.1889080237597227
101101100011110101110110011011111000100011100101111000100001110000001000111011101111011010101010,0.7140996864450877,0.7118753453250974,0.5347577398642898,0.03489629412069917
101000101110100101110010100000010110111000011100010000100111010110000101101010011100010111001000,0.2871567741613937,0.6363746228162199,0.4301187072414905,0.522121774032712
111101001011110111010000110000011111011010010101010001001001101000000000010010100001111011000011,0.7183884718627518,0.95602135383524,0.9632151485420763,0.0011309839319437742
111100011000110110010011110101001001111001001000111101101001110110001010000110100001100001010010,0.3557121085943747,0.9435665505006909,0.6183008321095258,0.5394606781192124
100111011111010100001001000110001100001111010111010010000010100001011010101010010010110000010010,0.3778358583993188,0.6170201953500509,0.7650036904960871,0.3541438621468842
100010110101101111001000110110001100100100101111100000010100110001100110101101000100100000011011,0.3354279118044625,0.5443692710250616,0.7858811197802424,0.4011883798521012
110110101101100111101101011000000010001001010000100110111100011100011100110001100000011100100011,0.6458475285663904,0.8548878058791161,0.13404248817823827,0.11239666561596096
110000110111011101110011000100001010110010001110101101110011010111001100100111001111111111000101,0.2516262608796605,0.763541404157877,0.674052668036893,0.7992706161458045
010111011111000010111000011110101011110111101011011000010100110000111110101101010110010110100001,0.4550783324895421,0.3669543550349772,0.7418728647753596,0.24495539837516844
001011001000011111010010101000010101101000001010011100100000110111101111001101111111101100101111,0,0.17394749098457396,0.35172188584692776,0.9344479551073164
111011000011100100010101000001000100000101000010111101000001010101000100110000001000101110000001,0.5604446415304645,0.9227460036054254,0.2549278785008937,0.2685630025807768
111011010001100100010111000101000101000001000000011101110000010010001110110011100000001101100001,0.34512389309688857,0.9261640952900052,0.31348365638405085,0.5578310119453818
110011010000111000111100100101001110101000011100111010101010010100110111100110010001110000100000,0.5698117935304712,0.8009984837844968,0.9145037319976836,0.2171800211071968
011010100000100100111100011110111111011011110010101001010000110101001110011111000011100000011011,0.44061323025999455,0.4142034340184182,0.9646399647463113,0.3065829339902848
010101100011011000111110011000111001111100101010011111101011100100011101110110011000110001110011,0.5976244261356634,0.3367651931475848,0.6217421723995358,0.11660077865235507
111001000001100100011100000010110000101000010000001010011100100100010110101010000000001011001100,0.6668754336235345,0.8910081412177533,0.039309131214395165,0.08850114326924086
001100111110011011111001100101010111101100011101000010011010100001000100101110010001001101010110,0.265337741614522,0.20274314773268998,0.4809118304401636,0.2684490284882486
111100101101001110010100110010100111111100100110100101010101111101011110000001000011110010101100,0.4985774789762073,0.9485409730114043,0.4966824871953577,0.36725215148180723
101101100011110101110110011011111000100011100101111000100001110000001000111011100111111010101010,0.7136394026479576,0.7118753453250974,0.5347577398642898,0.03488914156332612
000100010011011100010000000000111100100110000011110110100001010011100000001101110010111000111100,0,0.06724643777124584,0.7871681498363614,0.8758419891819358
111101001011110111010000110000011111011010010101010001001001101000000000010010100001111001000011,0.7182108021169429,0.95602135383524,0.9632151485420763,0.0011309541296213865
111100111000110110010011110101001001111001001000111101101001110110001010000110100001100001010010,0.35804130300115883,0.9513790505006909,0.6183008321095258,0.5394606781192124
110011101010100010011111000110010100011101010011110110000110001111011101111011010010001110100111,0.22251905748604753,0.8072604595217854,0.2786231271456927,0.8668997080530971
100010110101101111001000110110101100100100101111100000010101110001100110101101000100100000011011,0.3357161008465155,0.5443692714907229,0.7858811235055327,0.4011883798521012
110110101101100111101101011000000010001001010000100110011000011100011100110001100000011100100011,0.6517445320819208,0.8548878058791161,0.13404235406778753,0.11239666561596096
110000110111011101110011000100001010110010001110101101110011010111001100100111001111111101000101,0.25125296853352447,0.763541404157877,0.674052668036893,0.7992705863434821
010111011111000010111000011110101001110111101011001000110100110000111110101101010110010110100001,0.4379556237917759,0.3669543550349772,0.6168691692873836,0.24495539837516844
100000101101000110010111000111101001101111110111011011011111101010011001000000011010111000010011,0.30481213507341615,0.5110105942003429,0.6092442260123789,0.5976818844210356
001000010001000011000001111001101101100000101111111101000001100100101010001010001100010110110101,0.18879686588385677,0.1291619478724897,0.8444817124400288,0.16468463581986725
001011001000011111010010101000010101101000001010011110100000110111101111001101111011101100101111,0,0.17394749098457396,0.35172236268408597,0.9344441404100507
111011000011100100010101000001000100010101000010111101000001010101000100110000001000101110000001,0.5543909893758062,0.9227460036054254,0.2705528785008937,0.2685630025807768
111010010001100100010111000101000101000001000000011111110000010010001110110011100000001101100001,0.3376900065638629,0.9105390952900052,0.31348413322120905,0.5578310119453818
110011010000111000111100100001001110101000011100111011101010010100110111100110010001110000110000,0.5681992444682691,0.8009984800592065,0.9145039704162627,0.2171800248324871
011010100000100100111100011110111111011011110010101001010000110101001100011111000011100000011011,0.4459957813450089,0.4142034340184182,0.9646399647463113,0.2987704339902848
010101100011011000111110011000111001110100101010011111101011100100011101110110011000110001110011,0.5951514817328186,0.3367651931475848,0.6139296723995358,0.11660077865235507
001100111110011011111001101101010111101100011101000010011010100001000100101110010001001101010110,0.27302215688384796,0.20274315518327057,0.4809118304401636,0.2684490284882486
001110100010110100101000100100010101010110100000010011111000101100000000111101010001100101100101,0.7158984406238497,0.22725156345404685,0.3344773973803967,0.003739916952326894
111111100101101101111100000101110101010111000000110001011010101100110001010111000100011011111000,0.6041764420212574,0.9935834461357445,0.3349727194290608,0.1928142886608839
101101100011110101110110011011111000100011100101111000100001110000001000111011100110111010111010,0.7151779079969527,0.7118753453250974,0.5347577398642898,0.03488819161430001
101000101110100101110010100000010110111000011100010000100111010110000101101010001100010111001000,0.28700703024528806,0.6363746228162199,0.4301187072414905,0.5221065152436495
111101001010110111010000110000011111011010010101010001001001101000000100010010100001111001000011,0.7197759280948097,0.95577721321024,0.9632151485420763,0.016755954129621387
111100111000110110010011110101001001111001001000111101101001110110001010000110100001100001010011,0.3593794002385473,0.9513790505006909,0.6183008321095258,0.539460678352043
100010110100101111001000110110101100100100101111100000010101110001100110101101000100100000011011,0.33460804960219626,0.5441251308657229,0.7858811235055327,0.4011883798521012
100110101101100111101101011000000010001001010000100110011000011100011100110001100000011000100011,0.6101895715699337,0.6048878058791161,0.13404235406778753,0.11239660601131618
110000110111011101110111000100001010110010001110101101110011010111001100100111001111111101000101,0.25109361478723297,0.7635416425764561,0.674052668036893,0.7992705863434821
010111011111000010111000011110100001110111101011001000110100110000111110101101010110010110100001,0.3344910950319813,0.3669543550349772,0.11686916928738356,0.24495539837516844
100000101101000110010111000111101001101011110111011011011111101010011001000000011010111000010011,0.30246423414636664,0.5110105942003429,0.6053379760123789,0.5976818844210356
000000010001000011000001111001101101100000101111111101000001100100101110101010001100010110110101,0,0.004161947872489691,0.8444817124400288,0.18226276081986725
001011001001011111010010101000010101101100001010011110100000110111101111001101111011101100101111,0,0.17419163160957396,0.35562861268408597,0.9344441404100507
111010010001110100010111000101000101000001000010011111110000010010001110110011100000001101100001,0.3401491611980138,0.9106001304462552,0.31351465079933405,0.5578310119453818
101111111100100001100101010000101011010001010001000011101111001000100011111011100011110110101101,0.6154875102544304,0.7491515432484448,0.7043618527241051,0.14035401795990765
111011010000111000111100100001001110101000011100111011101010010100110111100110010001110000110000,0.5820059589380712,0.9259984800592065,0.9145039704162627,0.2171800248324871
011010100000100100111100011110111110011011110010101001010000110101001100111111000011100000011011,0.4402237283598223,0.4142034340184182,0.9021399647463113,0.3007235589902848
111001000001100100011100000010110000101000010000001011011100100100010110101010000000001011001100,0.6648420888446877,0.8910081412177533,0.03930936963297427,0.08850114326924086
001100111110011011111001101101010111100100011101000010011010100000000100101110010001001101010110,0.712284620623201,0.20274315518327057,0.4730993304401636,0.018449028488248587
111100101101000110010100110010100111111100100110100101011101111101011110000001000011110010101100,0.49851511854799374,0.9485104554332793,0.49668251699768007,0.36725215148180723
001110100010110100101000100100010101010110100000000011111000101100000000111101010001100101100101,0.7145583255777451,0.22725156345404685,0.3344735826831311,0.003739916952326894
111111100101101101111100000101110101110111000000110001011010101100110001010111000100011011111000,0.6041514164279098,0.9935834461357445,0.3662227194290608,0.1928142886608839
101000101110100101110010100000010110111000011110010000100111010110000101101010001100010111001000,0.2862239244861275,0.6363746228162199,0.4301492248196155,0.5221065152436495
000100010111011100010000000000111100100110000011110110100001010011100000001101110010111000111100,0,0.06822300027124584,0.7871681498363614,0.8758419891819358
111101001010110111010000110000111111011010010101010000001001101000000100010010100001111001000011,0.7185788136702335,0.9557772136759013,0.9632149101234972,0.016755954129621387
011010111101001000001110011111111111000100000110110110110100000011110111101001010001010110001110,0.32549050793759193,0.4211739597376436,0.941510871052742,0.9673627349548042
111100111000010110010011110101001001111001000000111101101001110110001010000110100001100001010011,0.35775415825576656,0.9512569801881909,0.6181787617970258,0.539460678352043
100110101101100111101101011000000010001001010000100110011000011100011100110001100000011000100010,0.6132173961541936,0.6048878058791161,0.13404235406778753,0.11239660577848554
010111111111000010111000001110100001110111101111001000110100110000111110101101010110010110100001,0.33941419763812575,0.374766840133816,0.11693020444363356,0.24495539837516844
001011001001011111010010101000010101101100001010011110100100110111101111001101111011101100101111,0,0.17419163160957396,0.35562862758524716,0.9344441404100507
101011000011100100010101000001000100010101000010111101000001010101000100110000001000101110000001,0.4904159568152714,0.6727460036054254,0.2705528785008937,0.2685630025807768
101111111100100001100101010000101011010001010001000011101111001000100011111011100011110100101101,0.615454804405829,0.7491515432484448,0.7043618527241051,0.14035398815758526
111011010000111000111100100001001110101000011100111011101010010100110111100110011001110000110000,0.5807271204036619,0.9259984800592065,0.9145039704162627,0.21718765422701836
010101110011011000111110011000111001110100101010011111101011100100011101110110011000110001110011,0.5963123285168831,0.3406714431475848,0.6139296723995358,0.11660077865235507
111100101101000110010100110010100111111110100110100101011101111101011110000001000011110010101100,0.4999633334673491,0.9485104554332793,0.49863564199768007,0.36725215148180723
001110100010110100101000110100010101010110100000000011111000101100000100111101010001100101100101,0.7122029444531064,0.22725157835520804,0.3344735826831311,0.019364916952326894
111111100101101101111100000101110101100111000000110001011010101100110001010111000100011011111000,0.6042542190311018,0.9935834461357445,0.3505977194290608,0.1928142886608839
101101100011110101110110011011101000100011100101111000100001110100001000111011100110111010111010,0.7148381975692016,0.7118753450922668,0.5347577400971204,0.03488819161430001
101000100110100101110010100000010110111000011110010000100111010110000101101010001100010111001000,0.286174821402691,0.6344214978162199,0.4301492248196155,0.5221065152436495
000100010111011100010000000000111100100110100011110110100001010011100000001111110010111000111100,0,0.06822300027124584,0.7876564310863614,0.8759640594944358
111101001010110111010000110000111111011010010101110000101001101000000100010010100001111001000011,0.7196505429945087,0.9557772136759013,0.963222658727318,0.016755954129621387
111100111000010110010011110101001001101001000000110101101001110110001010000110100001100001010011,0.3584234314692516,0.9512569801881909,0.602551854448393,0.539460678352043
100111011111010100000001000110001100001111010111010010000010100001011010101010010010110000010010,0.37783509688376266,0.6170197185128927,0.7650036904960871,0.3541438621468842
100010110100101111001000110110101100100100101111100101010101110001100110101101000100100000011011,0.33583785356069157,0.5441251308657229,0.7858823155984282,0.4011883798521012
100110101101100111101101011000000010001001010000100110011000011100011110110001100000011000100010,0.5999728550588358,0.6048878058791161,0.13404235406778753,0.12020910577848554
110000110111011101110111001100001010110010001110101101110011010111001100100111001111111101000101,0.25153257076457536,0.7635416500270367,0.674052668036893,0.7992705863434821
010111111111000010111000001110100001110111101111001000110100110000111110101101010110010010100001,0.34120508269318617,0.374766840133816,0.11693020444363356,0.24495533877052367
101111111100100001100101010000111011010001010001000011101111001000100011111011100011110100101101,0.617909747974563,0.7491515434812754,0.7043618527241051,0.14035398815758526
011011100000100100111100010110111110011011110010101001010000110101001100111111000011100000011011,0.4402317750082483,0.4298284265678376,0.9021399647463113,0.3007235589902848
111001000001100100011100000010110000101000010001001011011100100100010110101010000000001011001100,0.6644641619087468,0.8910081412177533,0.03932462842203677,0.08850114326924086
001100111110011011110001101101010111100100011101000010011010100000000100101110010001001101010111,0.7127706406796241,0.20274267834611237,0.4730993304401636,0.01844902872107923
001110100010110100101000110100010101010110110000000011111000101100010110111101010001100101100101,0.5724189884278981,0.22725157835520804,0.3347177233081311,0.0896774169523269
011010111101001000001110011111111111000100000110110110110100000011110111101001010001110110001110,0.3218779806759922,0.4211739597376436,0.941510871052742,0.9673632117919624
110011101010100010011111000110010100011101010111110110000110001111011101111011010010001110100111,0.22621234380960323,0.8072604595217854,0.2786841623019427,0.8668997080530971
100110101101100111101101011000000010001001010000100110111000011100111110110101100000011000100010,0.48556167336163375,0.6048878058791161,0.13404247327707708,0.24545324640348554
